time [s],expiration [NA](/api/datatype/35/)
21084.3515625,23347
21088.015625,23352
21091.671875,23354
21095.453125,23353
21098.75,23353
21102.34375,23350
21105.9375,23355
21111.71875,23350
21115.0234375,23351
21118.375,23349
21121.890625,23350
21125.6171875,23349
21128.671875,23349
21132.578125,23355
21135.8984375,23354
21139.5703125,23351
21143.078125,23344
21145.6328125,23343
21148.609375,23342
21151.6484375,23350
21155.6171875,23351
21159.21875,23353
21162.96875,23353
21166.9296875,23355
21170.640625,23353
21173.8046875,23355
21177.796875,23356
21180.859375,23353
21183.6484375,23354
21186.421875,23355
21189.5859375,23351
21192.9296875,23355
21197.6171875,23342
21200.671875,23345
21203.921875,23348
21207.609375,23351
21211.5859375,23350
21215.28125,23356
21218.6953125,23355
21223.125,23355
21226.8671875,23355
21230.75,23353
21235.5625,23354
21239.015625,23353
21243.046875,23353
21247.078125,23358
21250.84375,23352
21254.3359375,23350
21258.1015625,23355
21261.8515625,23356
21266.2578125,23355
21270.4609375,23350
21273.90625,23350
21277.3125,23350
21281.0390625,23350
21285.265625,23351
21289.0546875,23356
21293.0859375,23353
21297.7578125,23352
21300.7265625,23337
21303.0,23340
21305.625,23345
21308.734375,23350
21312.484375,23352
21315.84375,23352
21319.4140625,23353
21322.890625,23355
21326.7734375,23353
21330.34375,23353
21334.0703125,23353
21337.7265625,23352
21342.0703125,23350
21345.7578125,23353
21349.1875,23354
21352.890625,23352
21356.7265625,23352
21360.46875,23354
21364.1796875,23353
21367.2734375,23343
21370.296875,23345
21372.9765625,23348
21376.8125,23347
21381.015625,23354
21384.453125,23352
21388.328125,23351
21392.234375,23351
21395.8046875,23351
21399.59375,23352
21403.5625,23352
21407.1640625,23351
21410.84375,23352
21414.2421875,23354
21418.0078125,23356
21421.109375,23351
21424.65625,23348
21428.5,23345
21432.109375,23346
21436.4609375,23344
21440.6015625,23348
21443.828125,23347
21447.7734375,23347
21451.453125,23346
21455.078125,23341
21458.8671875,23343
21462.7265625,23348
21467.0625,23352
21470.9921875,23352
21475.1640625,23349
21480.078125,23348
21484.0078125,23349
21488.1484375,23351
21491.75,23352
21495.71875,23352
21499.359375,23357
21502.8125,23348
21506.2265625,23348
21510.0703125,23348
21513.5625,23349
21517.1484375,23348
21521.203125,23348
21524.984375,23351
21528.609375,23348
21532.71875,23349
21536.734375,23352
21540.9765625,23351
21543.828125,23350
21547.171875,23348
21550.796875,23348
21554.546875,23348
21558.109375,23356
21561.3125,23351
21564.28125,23353
21567.140625,23346
21571.1328125,23351
21575.0703125,23348
21579.3984375,23348
21583.7421875,23350
21587.0078125,23347
21591.015625,23350
21594.8984375,23346
21598.1484375,23352
21600.875,23353
21604.8671875,23347
21608.8828125,23345
21612.5546875,23346
21616.0859375,23344
21619.8671875,23349
21623.390625,23348
21626.7421875,23360
21629.2578125,23355
21633.0625,23356
21636.4375,23354
21639.9609375,23351
21643.1640625,23349
21646.6015625,23352
21650.1328125,23354
21653.2265625,23351
21656.28125,23347
21659.546875,23351
21663.65625,23350
21666.6328125,23348
21670.2734375,23348
21673.375,23348
21677.0625,23349
21680.140625,23346
21683.203125,23354
21686.140625,23346
21690.296875,23345
21694.4375,23345
21698.5859375,23345
21701.796875,23347
21704.7421875,23347
21708.34375,23346
21712.0078125,23348
21715.0625,23346
21718.59375,23346
21722.7578125,23348
21726.9609375,23344
21730.0546875,23342
21733.5234375,23342
21737.5859375,23345
21741.21875,23349
21744.65625,23346
21748.421875,23349
21753.375,23346
21756.8125,23346
21760.96875,23347
21764.703125,23348
21768.5,23347
21772.46875,23348
21777.171875,23348
21781.0234375,23349
21784.1640625,23350
21787.3984375,23349
21790.859375,23347
21795.109375,23347
21799.15625,23349
21803.96875,23348
21807.6484375,23348
21810.9765625,23350
21813.9609375,23347
21817.6953125,23348
21821.046875,23348
21824.3125,23350
21827.7890625,23348
21832.0703125,23347
21836.0546875,23346
21839.5078125,23351
21842.3671875,23351
21845.890625,23347
21850.1484375,23345
21853.5078125,23349
21857.59375,23346
21861.4453125,23346
21865.875,23346
21869.1484375,23350
21872.453125,23350
21876.0,23352
21879.90625,23349
21883.421875,23349
21887.7265625,23346
21891.234375,23354
21894.484375,23352
21898.140625,23350
21902.0625,23350
21906.0078125,23350
21910.1796875,23352
21914.3125,23352
21918.2421875,23355
21921.8984375,23350
21925.8984375,23351
21929.1015625,23350
21932.71875,23349
21936.9375,23347
21941.0703125,23351
21945.9375,23350
21950.1796875,23350
21954.40625,23352
21957.8125,23351
21960.9609375,23352
21963.78125,23358
21966.375,23358
21968.5703125,23354
21971.6875,23351
21974.640625,23350
21977.6171875,23348
21980.640625,23350
21983.453125,23350
21986.9140625,23349
21989.5703125,23349
21992.8359375,23344
21996.7421875,23347
22000.390625,23348
22003.046875,23347
22005.75,23350
22008.5234375,23348
22012.1328125,23348
22015.953125,23348
22020.046875,23346
22023.5859375,23347
22027.640625,23350
22031.9375,23351
22035.8984375,23350
22039.265625,23355
22042.578125,23350
22046.1796875,23348
22049.6171875,23346
22052.703125,23349
22056.328125,23347
22059.7109375,23345
22062.7265625,23349
22066.421875,23348
22068.8515625,23356
22072.1015625,23356
22075.1328125,23353
22078.6953125,23349
22082.171875,23349
22085.6171875,23351
22089.0625,23347
22092.7734375,23350
22095.75,23359
22098.546875,23357
22101.203125,23358
22103.421875,23362
22105.7734375,23358
22107.9921875,23362
22109.75,23355
22113.0390625,23348
22116.1171875,23349
22119.703125,23339
22123.3046875,23351
22126.65625,23350
22129.15625,23349
22133.40625,23351
22136.9921875,23351
22140.625,23348
22143.84375,23336
22147.7734375,23352
22152.1640625,23353
22155.0078125,23356
22157.8203125,23349
22160.9609375,23349
22164.0390625,23346
22167.125,23351
22170.75,23348
22174.640625,23350
22178.0390625,23351
22181.5546875,23348
22184.2734375,23349
22187.609375,23352
22189.9453125,23351
22193.0546875,23348
22196.4296875,23347
22199.6484375,23347
22202.515625,23345
22205.90625,23347
22209.0859375,23349
22212.0234375,23351
22214.890625,23348
22217.890625,23346
22221.1484375,23348
22223.9453125,23347
22226.7421875,23345
22229.7109375,23346
22232.5859375,23347
22235.359375,23349
22237.953125,23348
22240.890625,23348
22244.3828125,23345
22248.015625,23345
22250.6796875,23343
22253.5859375,23344
22256.484375,23345
22259.703125,23348
22262.8828125,23346
22266.8046875,23344
22270.4921875,23344
22274.203125,23346
22277.6484375,23353
22280.6796875,23350
22284.2578125,23350
22286.8984375,23350
22289.6328125,23348
22292.625,23348
22296.2578125,23345
22300.4765625,23351
22304.234375,23346
22308.328125,23345
22312.4921875,23345
22316.4609375,23348
22319.84375,23345
22322.890625,23346
22326.578125,23344
22330.421875,23347
22334.296875,23346
22337.7890625,23352
22340.3203125,23352
22343.7421875,23352
22347.3984375,23349
22350.78125,23350
22354.484375,23346
22358.171875,23345
22361.6484375,23345
22364.765625,23347
22368.015625,23347
22372.0234375,23346
22375.3203125,23359
22378.078125,23358
22381.203125,23352
22384.1953125,23350
22388.3984375,23349
22391.921875,23347
22396.078125,23346
22399.6953125,23351
22402.9375,23349
22406.1015625,23349
22409.1875,23344
22412.6796875,23347
22415.546875,23344
22419.890625,23346
22422.78125,23345
22426.421875,23344
22430.6015625,23346
22433.875,23347
22436.8046875,23349
22439.671875,23354
22442.2109375,23350
22445.2265625,23348
22448.6875,23349
22451.8125,23348
22454.8671875,23350
22458.2265625,23347
22461.28125,23349
22464.7578125,23350
22468.5703125,23348
22472.625,23350
22475.9765625,23347
22478.0625,23350
22481.078125,23349
22484.546875,23349
22488.65625,23349
22492.1953125,23346
22495.2734375,23345
22498.046875,23349
22501.375,23358
22512.8359375,23344
22516.625,23342
22520.2890625,23343
22523.5703125,23345
22526.8046875,23345
22529.96875,23348
22533.0859375,23345
22536.03125,23345
22539.5,23344
22543.34375,23347
22547.0234375,23341
22550.4296875,23348
22553.203125,23345
22556.125,23346
22559.6171875,23342
22562.7578125,23342
22565.78125,23353
22569.015625,23348
22572.1484375,23349
22575.1015625,23348
22578.0390625,23347
22581.5,23347
22584.7421875,23347
22588.078125,23345
22590.6796875,23352
22593.4921875,23343
22596.7890625,23343
22600.03125,23343
22603.671875,23341
22607.1015625,23342
22611.0,23345
22615.15625,23271
22620.296875,23212
22623.84375,23240
22626.2578125,23301
22628.6953125,23324
22632.0625,23327
22635.8828125,23327
22639.078125,23325
22642.9140625,23324
22646.6484375,23324
22650.0078125,23326
22653.3125,23325
22657.234375,23326
22660.953125,23335
22664.4140625,23329
22667.8203125,23330
22672.0703125,23334
22675.4140625,23334
22679.1171875,23332
22682.671875,23327
22685.796875,23337
22688.84375,23331
22692.2265625,23330
22695.9375,23331
22699.3828125,23332
22702.8515625,23333
22706.3984375,23331
22710.34375,23333
22713.9140625,23332
22717.8046875,23331
22720.6328125,23341
22723.1875,23337
22726.640625,23331
22730.5234375,23343
22735.84375,23335
22738.9453125,23338
22742.5625,23330
22745.0390625,23334
22747.40625,23333
22751.125,23326
22753.3359375,23338
22757.6328125,23333
22761.6328125,23330
22765.078125,23329
22768.59375,23325
22771.5859375,23326
22774.8515625,23323
22778.3515625,23327
22782.65625,23325
22786.6015625,23325
22791.84375,23327
22795.4375,23325
22799.0703125,23329
22803.328125,23328
22806.9609375,23330
22811.7890625,23257
22814.0859375,23313
22816.890625,23328
22820.1796875,23326
22824.28125,23328
22829.0546875,23333
22832.96875,23335
22836.34375,23333
22839.7421875,23333
22843.6953125,23327
22847.375,23320
22850.8828125,23322
22855.2421875,23326
22859.15625,23321
22862.71875,23321
22866.34375,23336
22869.125,23325
22872.796875,23324
22876.4453125,23322
22880.328125,23325
22883.2578125,23328
22886.3046875,23321
22889.9296875,23322
22893.5859375,23327
22896.90625,23324
22899.5703125,23326
22902.109375,23327
22906.03125,23324
22910.3125,23323
22913.8125,23319
22917.328125,23321
22921.15625,23320
22924.6015625,23322
22927.578125,23323
22931.15625,23323
22934.484375,23324
22937.7265625,23328
22940.7734375,23326
22943.484375,23329
22948.1171875,23325
22951.7578125,23322
22955.125,23322
22958.0546875,23334
22961.1171875,23325
22964.9921875,23323
22968.375,23328
22971.8828125,23328
22975.140625,23329
22977.234375,23338
22979.5234375,23327
22983.5859375,23324
22987.203125,23326
22990.453125,23324
22993.140625,23325
22996.5234375,23320
23000.046875,23319
23003.8828125,23323
23007.5625,23320
23011.078125,23322
23014.8984375,23325
23018.5234375,23323
23021.8359375,23324
23024.9765625,23319
23028.4140625,23321
23031.390625,23322
23033.765625,23320
23037.21875,23320
23040.375,23320
23043.8125,23319
23047.515625,23320
23050.6796875,23321
23053.984375,23319
23056.9609375,23324
23060.0703125,23323
23063.0546875,23319
23065.8203125,23319
23068.9921875,23318
23073.6015625,23249
23076.96875,23310
23081.1796875,23320
23084.90625,23328
23088.0625,23327
23092.890625,23327
23096.8046875,23328
23099.9296875,23334
23103.140625,23325
23106.875,23326
23110.421875,23322
23113.7734375,23324
23117.21875,23323
23120.53125,23322
23124.2265625,23323
23127.96875,23324
23135.921875,23277
23139.1328125,23325
23142.2421875,23333
23145.6171875,23337
23149.4921875,23339
23153.4609375,23336
23157.2265625,23337
23161.1796875,23336
23164.9453125,23336
23168.234375,23338
23171.859375,23336
23175.2109375,23330
23178.625,23328
23182.125,23331
23185.9921875,23344
23189.1796875,23332
23192.28125,23332
23196.8515625,23330
23201.1875,23335
23204.5546875,23332
23207.515625,23338
23209.4609375,23342
23210.7890625,23341
23214.0,23337
23216.3671875,23343
23217.5859375,23343
23220.28125,23336
23223.3515625,23329
23227.0859375,23328
23230.078125,23334
23233.484375,23331
23237.0703125,23330
23241.296875,23333
23245.0078125,23334
23248.7578125,23338
23252.25,23339
23256.1796875,23333
23260.1953125,23331
23264.3125,23330
23267.5078125,23330
23271.421875,23334
23274.0625,23333
23276.8125,23330
23279.8125,23330
23283.125,23331
23286.296875,23331
23289.984375,23326
23292.6484375,23326
23296.6875,23327
23300.4921875,23328
23304.3203125,23330
23307.59375,23333
23311.25,23334
23314.7578125,23328
23318.2109375,23328
23321.8984375,23331
23325.6796875,23332
23329.0078125,23333
23332.21875,23327
23335.1953125,23333
23339.3515625,23335
23343.46875,23334
23346.5234375,23336
23350.546875,23340
23353.9453125,23338
23357.625,23337
23360.9453125,23331
23364.296875,23332
23368.203125,23332
23371.8046875,23330
23376.2421875,23037
23379.6640625,23030
23383.7265625,23308
23387.90625,23320
23395.484375,23334
23399.1640625,23333
23406.59375,23319
23410.546875,23316
23414.0859375,23320
23417.59375,23319
23420.71875,23316
23423.9296875,23318
23427.3125,23316
23430.65625,23319
23435.1015625,23320
23438.7578125,23321
23441.65625,23320
23444.4609375,23321
23447.65625,23324
23450.828125,23325
23454.90625,23324
23457.765625,23335
23460.1640625,23323
23463.6484375,23324
23466.921875,23316
23470.75,23319
23474.2578125,23329
23478.1015625,23315
23481.6171875,23311
23484.8125,23315
23488.1171875,23317
23491.375,23315
23494.1875,23333
23500.8125,23315
23505.3359375,23317
23508.984375,23315
23513.109375,23317
23516.609375,23319
23520.2734375,23313
23523.484375,23317
23527.0,23331
23530.296875,23318
23534.421875,23320
23538.0,23321
23542.703125,23314
23545.8203125,23315
23549.2421875,23314
23552.6953125,23317
23555.8828125,23318
23560.1875,23317
23563.6875,23322
23566.296875,23324
23569.7578125,23324
23572.9765625,23321
23576.234375,23322
23579.859375,23322
23583.984375,23318
23587.9765625,23318
23591.8984375,23314
23595.921875,23322
23598.953125,23318
23602.125,23318
23605.1171875,23318
23608.2421875,23317
23611.7265625,23313
23615.171875,23312
23618.609375,23316
23622.0078125,23315
23625.0,23320
23628.7578125,23318
23632.203125,23321
23636.015625,23315
23639.640625,23320
23643.4609375,23318
23647.7109375,23317
23650.8515625,23321
23654.0234375,23320
23657.7265625,23323
23660.8671875,23321
23664.65625,23321
23668.8359375,23321
23672.65625,23318
23676.359375,23317
23679.8125,23321
23683.390625,23317
23687.0859375,23316
23690.2109375,23317
23693.9140625,23314
23697.359375,23314
23701.375,23315
23704.5859375,23315
23708.03125,23315
23711.1953125,23315
23714.859375,23320
23718.828125,23318
23722.640625,23319
23726.6953125,23319
23730.1484375,23320
23733.578125,23320
23736.453125,23320
23739.6796875,23323
23742.953125,23318
23746.5234375,23321
23749.5,23322
23752.828125,23323
23755.421875,23322
23760.859375,23321
23764.1953125,23323
23767.3359375,23317
23770.9140625,23318
23774.3984375,23319
23777.515625,23317
23781.0546875,23315
23784.2734375,23317
23788.25,23317
23791.1875,23325
23793.859375,23322
23797.671875,23317
23801.765625,23320
23805.40625,23321
23808.859375,23318
23811.9921875,23321
23815.4765625,23319
23818.9765625,23316
23822.1875,23316
23825.1015625,23318
23828.9375,23320
23832.7265625,23314
23835.65625,23322
23838.890625,23319
23842.8984375,23319
23846.3046875,23317
23849.84375,23316
23853.375,23314
23856.828125,23313
23860.625,23315
23864.2578125,23313
23867.2578125,23317
23870.7109375,23311
23874.515625,23315
23878.0390625,23316
23881.5234375,23316
23885.203125,23315
23888.578125,23315
23891.7734375,23317
23894.46875,23321
23897.875,23316
23901.15625,23318
23904.6640625,23321
23908.3359375,23319
23911.71875,23318
23915.84375,23324
23919.796875,23326
23923.25,23314
23927.3046875,23317
23930.875,23319
23934.40625,23319
23938.2734375,23322
23941.0625,23320
23944.734375,23320
23947.765625,23323
23951.109375,23319
23954.0234375,23320
23956.9765625,23332
23959.3359375,23321
23963.515625,23322
23967.4296875,23321
23970.3984375,23327
23973.1171875,23319
23976.5390625,23321
23979.9140625,23323
23983.265625,23319
23986.7578125,23317
23989.9765625,23321
23993.75,23321
23997.296875,23322
24001.1484375,23321
24004.875,23321
24008.421875,23322
24012.4609375,23316
24015.8359375,23317
24019.1953125,23320
24022.7421875,23316
24026.0703125,23318
24029.5625,23316
24033.1015625,23317
24036.4296875,23322
24039.4453125,23317
24043.265625,23317
24047.2265625,23316
24050.8515625,23320
24054.15625,23318
24057.5390625,23319
24060.9921875,23320
24064.4921875,23322
24068.875,23319
24072.703125,23317
24076.296875,23321
24079.984375,23320
24083.375,23324
24087.7578125,23320
24093.75,23323
24097.359375,23317
24101.5546875,23317
24105.390625,23320
24108.53125,23314
24112.6796875,23319
24116.78125,23321
24119.9921875,23334
24122.4765625,23320
24126.484375,23320
24129.6015625,23322
24132.375,23317
24135.2734375,23325
24157.4453125,23308
24160.8125,23305
24164.3671875,23308
24168.1015625,23305
24171.34375,23306
24175.484375,23307
24180.3984375,23312
24183.5390625,23316
24187.1875,23317
24190.5703125,23315
24193.953125,23315
24197.328125,23315
24201.1875,23318
24204.578125,23319
24208.21875,23318
24211.578125,23322
24214.71875,23321
24218.515625,23322
24222.1796875,23319
24225.7265625,23325
24228.7734375,23324
24232.53125,23318
24235.3359375,23321
24238.2109375,23321
24241.2578125,23314
24244.9140625,23317
24247.203125,23326
24249.7890625,23317
24252.6328125,23316
24255.9296875,23316
24259.0859375,23314
24262.1640625,23316
24265.3125,23316
24268.9296875,23315
24272.921875,23320
24276.390625,23318
24279.6953125,23316
24282.84375,23318
24286.296875,23318
24289.984375,23312
24293.1015625,23319
24296.5703125,23317
24299.984375,23317
24303.5859375,23318
24307.2578125,23316
24310.515625,23319
24314.1171875,23320
24317.859375,23323
24321.09375,23320
24324.2109375,23318
24328.078125,23319
24331.5859375,23318
24336.21875,23320
24339.71875,23220
24341.6875,23230
24349.96875,23245
24353.109375,23263
24356.0,23269
24358.75,23272
24364.09375,23227
24366.3203125,23210
24369.203125,23226
24372.1015625,23228
24377.21875,23178
24379.4375,23267
24381.265625,23319
24383.625,23334
24386.421875,23335
24389.84375,23335
24392.5703125,23337
24395.2265625,23339
24398.1484375,23335
24400.9609375,23337
24404.390625,23342
24407.8203125,23337
24410.90625,23339
24414.1640625,23336
24417.0625,23339
24420.3203125,23339
24423.4375,23340
24426.6015625,23342
24429.6328125,23344
24432.640625,23342
24435.6015625,23342
24438.5078125,23340
24441.6484375,23343
24445.0546875,23344
24448.46875,23350
24452.1875,23350
24454.8515625,23324
24458.3984375,23303
24461.828125,23365
24464.1796875,23381
24467.2734375,23392
24471.1328125,23389
24474.4609375,23389
24477.703125,23389
24480.96875,23390
24484.28125,23392
24488.2734375,23328
24490.6015625,23368
24493.2578125,23383
24496.1328125,23381
24499.09375,23385
24502.03125,23382
24505.0,23382
24508.203125,23380
24511.3671875,23382
24514.4296875,23381
24517.4140625,23385
24522.21875,23141
24531.5625,23256
24542.015625,23346
24546.2578125,23359
24553.2890625,23337
24561.3203125,23401
24572.1796875,23406
24576.46875,23400
24580.65625,23420
24584.8359375,23418
24588.7421875,23418
24592.4296875,23417
24596.171875,23413
24599.84375,23413
24603.40625,23414
24606.9765625,23414
24610.2421875,23414
24613.75,23418
24617.2421875,23417
24620.734375,23418
24623.90625,23417
24627.6640625,23417
24631.3046875,23420
24634.921875,23418
24638.5859375,23417
24641.921875,23416
24645.1796875,23416
24648.515625,23415
24651.75,23417
24655.140625,23416
24658.453125,23416
24661.6875,23416
24664.9609375,23418
24668.109375,23419
24671.2109375,23418
24674.3203125,23418
24677.5546875,23418
24680.4765625,23419
24683.859375,23417
24687.1484375,23417
24690.5234375,23418
24693.7265625,23419
24696.984375,23418
24699.9921875,23419
24703.0234375,23419
24706.234375,23418
24709.3046875,23418
24712.2734375,23418
24715.671875,23387
24720.3125,23379
24722.234375,23352
24726.515625,23367
24730.046875,23371
24732.6328125,23359
24735.65625,23359
24743.3125,23343
24746.4453125,23305
24748.34375,23260
24751.53125,23221
24755.734375,23353
24759.3125,23174
24762.78125,23364
24771.546875,23259
24773.734375,23297
24775.96875,23336
24778.484375,23365
24781.96875,23334
24789.9453125,23378
24792.890625,23393
24796.0703125,23406
24799.15625,23411
24802.2421875,23417
24805.2890625,23421
24808.515625,23417
24811.65625,23419
24814.5390625,23415
24818.5078125,23410
24822.796875,23421
24826.0,23420
24829.265625,23418
24832.3125,23418
24835.4296875,23419
24838.1484375,23409
24840.71875,23385
24843.4609375,23394
24847.921875,23390
24850.78125,23386
24853.703125,23394
24857.0390625,23399
24860.2734375,23391
24863.5859375,23396
24866.40625,23393
24869.375,23393
24872.203125,23397
24875.1640625,23397
24878.234375,23396
24880.90625,23397
24883.546875,23398
24886.421875,23384
24889.625,23396
24892.34375,23398
24895.5703125,23391
24898.59375,23396
24901.8671875,23383
24905.21875,23394
24908.203125,23392
24911.0625,23384
24913.90625,23395
24916.46875,23393
24919.1796875,23394
24922.0,23389
24924.65625,23395
24927.6171875,23401
24930.1875,23400
24932.640625,23401
24935.5625,23397
24938.046875,23398
24940.5859375,23397
24943.328125,23396
24947.4921875,23356
24951.5546875,23384
24954.65625,23391
24957.7265625,23387
24960.6640625,23395
24964.140625,23389
24968.125,23223
24976.09375,23407
24979.5078125,23423
24984.2421875,23413
24995.5078125,23416
25002.109375,23438
25009.8359375,23451
25018.671875,23456
25021.5546875,23455
25024.4296875,23442
25027.4140625,23442
25030.4296875,23436
25033.046875,23442
25036.2421875,23441
25039.265625,23443
25042.0625,23441
25044.921875,23444
25048.1484375,23445
25051.5234375,23449
25054.265625,23442
25057.5390625,23445
25060.6328125,23437
25064.9375,23436
25068.5859375,23446
25071.796875,23447
25074.671875,23444
25077.6015625,23448
25080.6171875,23449
25083.4609375,23449
25086.1640625,23450
25089.15625,23451
25091.9921875,23451
25094.7421875,23452
25097.5703125,23451
25100.2265625,23451
25102.765625,23448
25105.3359375,23447
25108.5390625,23452
25111.21875,23449
25113.75,23448
25117.125,23432
25120.5078125,23445
25123.2421875,23445
25126.109375,23446
25129.0703125,23449
25132.0625,23447
25134.9921875,23447
25137.890625,23447
25140.625,23448
25143.421875,23447
25146.0859375,23449
25148.7734375,23447
25151.421875,23447
25154.578125,23447
25157.359375,23449
25159.9921875,23448
25162.5,23448
25165.1875,23448
25168.359375,23314
25181.5390625,23420
25184.8203125,23444
25187.1171875,23435
25191.4453125,23432
25196.9765625,23468
25200.6484375,23461
25207.140625,23456
25211.1875,23454
25216.03125,23398
25218.765625,23443
25225.640625,23519
25228.140625,23516
25231.03125,23518
25233.375,23429
25235.796875,23516
25237.1640625,23526
25241.234375,23484
25246.0,23492
25248.8046875,23515
25251.4375,23496
25253.046875,23369
25255.078125,23497
25257.1640625,23492
25259.328125,23495
25262.59375,23521
25264.7734375,23505
25267.1328125,23495
25269.546875,23496
25271.703125,23495
25273.8359375,23504
25278.7265625,23498
25280.6953125,23500
25283.2109375,23495
25285.484375,23510
25287.8203125,23523
25290.0,23522
25294.09375,23455
25296.203125,23454
25298.6953125,23515
25300.8359375,23472
25303.3046875,23467
25305.8359375,23438
25308.1796875,23441
25310.6171875,23501
25313.9140625,23435
25315.8359375,23427
25318.1640625,23417
25320.265625,23489
25322.0078125,23444
25325.9296875,23277
25328.7578125,23407
25330.0078125,23374
25331.2578125,23321
25333.6328125,23460
25335.7421875,23455
25337.546875,23432
25339.484375,23463
25342.125,23464
25346.484375,23456
25348.375,23464
25350.4140625,23465
25352.3515625,23446
25354.6015625,23452
25356.40625,23446
25358.609375,23449
25360.9765625,23456
25363.4375,23494
25365.8828125,23442
25368.6796875,23458
25373.3046875,23496
25375.5859375,23507
25378.109375,23498
25380.375,23514
25383.21875,23522
25385.609375,23502
25389.546875,23372
25393.203125,23465
25397.7265625,23524
25399.90625,23535
25402.3828125,23528
25404.5703125,23529
25407.1171875,23500
25408.9609375,23438
25411.2734375,23434
25415.1328125,23521
25419.1875,23336
25422.75,23502
25429.9921875,23521
25440.015625,23544
25445.859375,23434
25452.015625,23515
25458.2265625,23531
25461.0,23528
25465.1953125,23430
25467.578125,23514
25469.5234375,23448
25471.84375,23531
25474.5,23531
25476.5,23517
25478.3515625,23537
25479.3984375,23538
25480.2734375,23557
25481.2734375,23524
25482.0234375,23543
25483.765625,23541
25485.625,23519
25487.6171875,23518
25489.7421875,23525
25492.1484375,23513
25494.09375,23515
25496.0625,23527
25497.828125,23469
25500.140625,23468
25501.984375,23465
25503.4375,23453
25505.34375,23510
25507.203125,23515
25510.921875,23511
25513.046875,23513
25514.90625,23515
25516.9453125,23516
25518.828125,23527
25520.84375,23542
25522.5625,23523
25524.296875,23532
25526.3046875,23517
25528.09375,23543
25529.203125,23518
25531.046875,23505
25533.015625,23508
25535.5390625,23507
25537.4296875,23504
25539.40625,23502
25541.2734375,23507
25543.3125,23501
25545.0,23507
25546.9921875,23506
25549.8046875,23499
25551.6796875,23489
25553.9453125,23491
25555.859375,23493
25557.765625,23510
25560.1484375,23494
25562.078125,23488
25564.140625,23486
25566.03125,23489
25567.8671875,23490
25569.890625,23494
25571.859375,23496
25573.6875,23523
25575.3203125,23503
25577.1640625,23522
25578.8046875,23499
25580.859375,23505
25582.84375,23492
25584.8828125,23495
25587.125,23498
25588.7265625,23490
25591.1484375,23494
25592.7109375,23484
25594.5546875,23494
25596.5390625,23489
25598.546875,23498
25600.375,23493
25602.40625,23500
25604.2265625,23492
25606.1640625,23505
25608.1171875,23500
25610.84375,23346
25613.5546875,23529
25616.921875,23278
25619.2421875,23376
25622.1640625,23494
25625.59375,23470
25626.8984375,23493
25628.7734375,23514
25632.3203125,23498
25634.921875,23514
25636.359375,23505
25638.078125,23508
25640.015625,23517
25642.0,23504
25644.03125,23503
25647.2734375,23353
25651.1484375,23501
25652.9296875,23501
25654.6484375,23505
25656.6015625,23502
25658.6640625,23506
25660.7890625,23506
25662.9296875,23497
25664.375,23507
25665.71875,23517
25667.515625,23530
25669.7265625,23521
25671.8046875,23525
25674.1015625,23522
25676.0625,23532
25678.0,23517
25680.65625,23533
25682.625,23546
25683.875,23535
25685.8203125,23536
25687.59375,23529
25689.828125,23526
25691.8125,23519
25694.015625,23532
25695.4765625,23542
25697.46875,23525
25699.453125,23528
25701.421875,23528
25703.3984375,23514
25705.390625,23533
25707.2890625,23521
25709.375,23533
25711.2890625,23524
25713.34375,23544
25715.4453125,23531
25717.7734375,23533
25719.3828125,23541
25723.671875,23423
25727.0078125,23536
25729.5546875,23541
25735.25,23535
25737.53125,23545
25740.1875,23528
25742.5078125,23525
25744.4453125,23541
25746.453125,23539
25748.515625,23540
25750.546875,23532
25753.234375,23526
25756.1328125,23564
25758.0625,23545
25760.4921875,23512
25763.3125,23517
25765.4609375,23506
25767.5859375,23519
25769.6328125,23512
25772.0078125,23508
25773.9296875,23503
25776.125,23502
25778.7578125,23511
25780.7734375,23496
25782.7265625,23517
25784.8125,23521
25787.4609375,23540
25788.9609375,23529
25791.265625,23514
25793.28125,23527
25795.4609375,23502
25797.375,23506
25799.4375,23519
25801.46875,23524
25803.5859375,23519
25805.6796875,23523
25807.6953125,23509
25809.6875,23543
25812.9296875,23449
25816.1484375,23568
25818.171875,23560
25821.359375,23562
25824.3515625,23525
25826.328125,23529
25830.125,23516
25832.3125,23529
25834.203125,23529
25836.4453125,23530
25838.328125,23535
25840.3984375,23521
25843.46875,23517
25845.3984375,23520
25847.5859375,23517
25850.140625,23516
25852.203125,23499
25854.3828125,23508
25856.140625,23504
25857.6953125,23486
25859.9765625,23497
25861.7578125,23498
25863.7421875,23504
25866.21875,23502
25867.9921875,23427
25870.078125,23421
25872.2734375,23464
25873.84375,23416
25875.96875,23512
25878.171875,23504
25880.1171875,23498
25882.328125,23499
25883.8671875,23402
25886.296875,23502
25888.3203125,23505
25890.5234375,23529
25892.7109375,23519
25894.5546875,23478
25896.4921875,23501
25898.6875,23502
25900.75,23502
25902.625,23504
25906.1796875,23377
25908.4296875,23383
25912.9140625,23501
25915.09375,23491
25916.953125,23501
25919.1328125,23467
25921.359375,23477
25923.4140625,23420
25925.7734375,23443
25929.2109375,23394
25931.3125,23495
25936.0625,23486
25941.2890625,23476
25944.0859375,23289
25948.8828125,23489
25953.484375,23499
25960.2734375,23497
25963.75,23496
25966.7265625,23485
25968.8359375,23519
25971.1484375,23518
25973.0625,23545
