time [s],NN_interval [s/256](/api/datatype/318/)
11827.05859375,138
11827.59375,137
11828.1328125,138
11828.6796875,140
11829.234375,142
11829.796875,144
11830.34765625,141
11830.92578125,148
11831.515625,151
11832.11328125,153
11832.69921875,150
11833.2890625,151
11833.890625,154
11834.49609375,155
11835.1015625,155
11835.6875,150
11836.2890625,154
11836.91015625,159
11837.50390625,152
11838.08203125,148
11838.65625,147
11839.23046875,147
11839.8203125,151
11840.40234375,149
11840.98046875,148
11841.56640625,150
11842.1640625,153
11842.76953125,155
11843.375,155
11843.9921875,158
11844.62109375,161
11845.23046875,156
11845.8203125,151
11846.41015625,151
11847.02734375,158
11847.64453125,158
11848.2578125,157
11848.85546875,153
11849.45703125,154
11850.06640625,156
11850.67578125,156
11851.265625,151
11851.85546875,151
11852.453125,153
11853.0859375,162
11853.7421875,168
11854.38671875,165
11855.01171875,160
11855.65234375,164
11856.29296875,164
11856.921875,161
11857.53515625,157
11858.15625,159
11858.79296875,163
11859.4375,165
11860.06640625,161
11860.68359375,158
11861.3125,161
11861.953125,164
11862.5859375,162
11863.19921875,157
11863.82421875,160
11864.47265625,166
11865.1171875,165
11865.7421875,160
11866.359375,158
11866.99609375,163
11867.66015625,170
11868.32421875,170
11868.95703125,162
11869.58203125,160
11870.22265625,164
11870.86328125,164
11871.48828125,160
11872.109375,159
11872.71875,156
11873.33984375,159
11873.95703125,158
11874.57421875,158
11875.171875,153
11875.7734375,154
11876.390625,158
11877.015625,160
11877.62890625,157
11878.23828125,156
11878.859375,159
11879.4765625,158
11880.07421875,153
11880.65625,149
11881.22265625,145
11881.765625,139
11882.3046875,138
11882.83984375,137
11883.390625,141
11883.9609375,146
11884.53125,146
11885.11328125,149
11885.72265625,156
11886.34765625,160
11886.95703125,156
11887.5703125,157
11888.203125,162
11888.84765625,165
11889.4765625,161
11890.09375,158
11890.7109375,158
11891.33984375,161
11891.98046875,164
11892.6328125,167
11893.2890625,168
11893.9453125,168
11894.609375,170
11895.28125,172
11895.9375,168
11896.56640625,161
11897.19921875,162
11897.8515625,167
11898.53515625,175
11899.203125,171
11899.87109375,171
11900.5625,177
11901.24609375,175
11901.90625,169
11902.58984375,175
11903.30078125,182
11904.01171875,182
11904.67578125,170
11905.35546875,174
11906.02734375,172
11906.69140625,170
11907.33203125,164
11907.9765625,165
11908.6796875,180
11909.4375,194
11910.15625,184
11910.87890625,185
11911.6015625,185
11912.3203125,184
11913.00390625,175
11913.6796875,173
11914.359375,174
11915.05078125,177
11915.71484375,170
11916.37109375,168
11917.0390625,171
11917.71484375,173
11918.375,169
11919.03125,168
11919.6796875,166
11920.3203125,164
11920.96484375,165
11921.6171875,167
11922.25390625,163
11922.87109375,158
11923.48046875,156
11924.0625,149
11924.63671875,147
11925.203125,145
11925.77734375,147
11926.3828125,155
11927.03515625,167
11927.6640625,161
11928.2890625,160
11928.9375,166
11929.6015625,170
11930.234375,162
11930.859375,160
11931.48046875,159
11932.10546875,160
11932.7421875,163
11933.35546875,157
11933.9609375,155
11934.58203125,159
11935.2265625,165
11935.87109375,165
11936.4921875,159
11937.12109375,161
11937.77734375,168
11938.4609375,175
11939.13671875,173
11939.78515625,166
11940.4609375,173
11941.16015625,179
11941.84765625,176
11942.5078125,169
11943.17578125,171
11943.828125,167
11944.453125,160
11945.0625,156
11945.671875,156
11946.28515625,157
11946.890625,155
11947.4765625,150
11948.0625,150
11948.66796875,155
11949.2890625,159
11949.91796875,161
11950.54296875,160
11951.1796875,163
11951.8359375,168
11952.48046875,165
11953.09375,157
11953.703125,156
11954.328125,160
11954.95703125,161
11955.5703125,157
11956.18359375,157
11956.81640625,162
11957.453125,163
11958.0703125,158
11958.68359375,157
11959.296875,157
11959.9140625,158
11960.53125,158
11961.1640625,162
11961.80078125,163
11962.45703125,168
11963.08984375,162
11963.71875,161
11964.34765625,161
11964.98046875,162
11965.59765625,158
11966.21875,159
11966.84375,160
11967.48046875,163
11968.1015625,159
11968.72265625,159
11969.37109375,166
11970.02734375,168
11970.671875,165
11971.3046875,162
11971.93359375,161
11972.5546875,159
11973.1953125,164
11973.83984375,165
11974.48828125,166
11975.12890625,164
11975.75,159
11976.375,160
11977.01171875,163
11977.65625,165
11978.296875,164
11978.9375,164
11979.59765625,169
11980.26171875,170
11980.91015625,166
11981.546875,163
11982.19921875,167
11982.84765625,166
11983.4765625,161
11984.09765625,159
11984.73828125,164
11985.375,163
11986.015625,164
11986.62890625,157
11987.234375,155
11987.859375,160
11988.51171875,167
11989.1796875,171
11989.83203125,167
11990.4765625,165
11991.13671875,169
11991.7890625,167
11992.41796875,161
11993.03515625,158
11993.65625,159
11994.26171875,155
11994.85546875,152
11995.4375,149
11996.015625,148
11996.59375,148
11997.171875,148
11997.75390625,149
11998.33203125,148
11998.9140625,149
11999.50390625,151
12000.09375,151
12000.67578125,149
12001.24609375,146
12001.81640625,146
12002.390625,147
12002.96875,148
12003.56640625,153
12004.16796875,154
12004.78515625,158
12005.37890625,152
12005.96484375,150
12006.5546875,151
12007.1484375,152
12007.74609375,153
12008.33984375,152
12008.9296875,151
12009.53515625,155
12010.1875,167
12010.859375,172
12011.50390625,165
12012.15234375,166
12012.8125,169
12013.46875,168
12014.1015625,162
12014.7109375,156
12015.32421875,157
12015.94921875,160
12016.6015625,167
12017.24609375,165
12017.89453125,166
12018.57421875,174
12019.30859375,188
12020.015625,181
12020.6875,172
12021.36328125,173
12022.05859375,178
12022.75,177
12023.41015625,169
12024.046875,163
12024.671875,160
12025.296875,160
12025.9296875,162
12026.5546875,160
12027.23828125,175
12027.9140625,173
12028.58203125,171
12029.23828125,168
12029.87109375,162
12030.48046875,156
12031.0859375,155
12031.69140625,155
12032.2734375,149
12032.84765625,147
12033.40234375,142
12033.95703125,142
12034.51171875,142
12035.05859375,140
12035.59765625,138
12036.12890625,136
12036.6640625,137
12037.203125,138
12037.7578125,142
12038.31640625,143
12038.875,143
12039.44140625,145
12040.015625,147
12040.59765625,149
12041.1875,151
12041.78125,152
12042.36328125,149
12042.9453125,149
12043.53515625,151
12044.140625,155
12044.77734375,163
12045.40234375,160
12046.04296875,164
12046.69921875,168
12047.37890625,174
12048.0703125,177
12048.73046875,169
12049.40234375,172
12050.05859375,168
12050.73046875,172
12051.39453125,170
12052.03125,163
12052.671875,164
12053.33203125,169
12054.015625,175
12054.67578125,169
12055.33203125,168
12056.015625,175
12056.68359375,171
12057.328125,165
12057.953125,160
12058.58203125,161
12059.203125,159
12059.81640625,157
12060.41796875,154
12061.0078125,151
12061.58984375,149
12062.1640625,147
12062.73828125,147
12063.30859375,146
12063.875,145
12064.4453125,146
12065.03515625,151
12065.65625,159
12066.30859375,167
12066.94140625,162
12067.5625,159
12068.19140625,161
12068.8515625,169
12069.51953125,171
12070.16015625,164
12070.7890625,161
12071.41796875,161
12072.03515625,158
12072.64453125,156
12073.2421875,153
12073.83984375,153
12074.44140625,154
12075.05078125,156
12075.67578125,160
12076.2890625,157
12076.90234375,157
12077.52734375,160
12078.18359375,168
12078.82421875,164
12079.4609375,163
12080.10546875,165
12080.73046875,160
12081.34375,157
12081.9453125,154
12082.54296875,153
12083.14453125,154
12083.7578125,157
12084.35546875,153
12084.94140625,150
12085.515625,147
12086.08203125,145
12086.63671875,142
12087.18359375,140
12087.71875,137
12088.25,136
12088.7734375,134
12089.30078125,135
12089.84375,139
12090.390625,140
12090.93359375,139
12091.46484375,136
12091.99609375,136
12092.5234375,135
12093.05078125,135
12093.578125,135
12094.11328125,137
12094.65234375,138
12095.203125,141
12095.765625,144
12096.33203125,145
12096.9140625,149
12097.484375,146
12098.05859375,147
12098.625,145
12099.19921875,147
12099.80078125,154
12100.40234375,154
12101.0,153
12101.59765625,153
12102.20703125,156
12102.81640625,156
12103.4140625,153
12104.0,150
12104.58203125,149
12105.16015625,148
12105.734375,147
12106.3125,148
12106.88671875,147
12107.46484375,148
12108.06640625,154
12108.6796875,157
12109.27734375,153
12109.8828125,155
12110.4765625,152
12111.06640625,151
12111.64453125,148
12112.22265625,148
12112.7890625,145
12113.3515625,144
12113.91015625,143
12114.46875,143
12115.03515625,145
12115.609375,147
12116.1875,148
12116.76953125,149
12117.375,155
12117.984375,156
12118.59375,156
12119.19140625,153
12119.78125,151
12120.37109375,151
12120.9609375,151
12121.5390625,148
12122.12109375,149
12122.6953125,147
12123.28125,150
12123.875,152
12124.453125,148
12125.01171875,143
12125.57421875,144
12126.15625,149
12126.7890625,162
12127.453125,170
12128.09375,164
12128.7265625,162
12129.3515625,160
12129.96484375,157
12130.55859375,152
12131.140625,149
12131.71484375,147
12132.2890625,147
12132.8515625,144
12133.4140625,144
12133.98046875,145
12134.5546875,147
12135.1328125,148
12135.7109375,148
12136.30859375,153
12136.92578125,158
12137.5546875,161
12138.16015625,155
12138.76953125,156
12139.37890625,156
12139.984375,155
12140.58203125,153
12141.1796875,153
12141.77734375,153
12142.37109375,152
12142.9609375,151
12143.54296875,149
12144.12109375,148
12144.70703125,150
12145.31640625,156
12145.98828125,172
12146.67578125,176
12147.3671875,177
12148.03125,170
12148.671875,164
12149.27734375,155
12149.875,153
12150.4609375,150
12151.04296875,149
12151.6484375,155
12152.3046875,168
12153.0078125,180
12153.7109375,180
12154.390625,174
12155.078125,176
12155.7578125,174
12156.4375,174
12157.10546875,171
12157.78125,173
12158.46484375,175
12159.16015625,178
12159.81640625,168
12160.4765625,169
12161.13671875,169
12161.77734375,164
12162.39453125,158
12163.0,155
12163.6015625,154
12164.19921875,153
12164.7890625,151
12165.37890625,151
12165.97265625,152
12166.57421875,154
12167.1640625,151
12167.75,150
12168.3359375,150
12168.9140625,148
12169.48046875,145
12170.0390625,143
12170.58984375,141
12171.1328125,139
12171.671875,138
12172.1953125,134
12172.71875,134
12173.23828125,133
12173.76171875,134
12174.28515625,134
12174.80859375,134
12175.33203125,134
12175.85546875,134
12176.38671875,136
12176.9296875,139
12177.47265625,139
12178.015625,139
12178.55859375,139
12179.109375,141
12179.671875,144
12180.23828125,145
12180.80078125,144
12181.359375,143
12181.92578125,145
12182.51171875,150
12183.1171875,155
12183.73828125,159
12184.3515625,157
12184.9609375,156
12185.57421875,157
12186.19140625,158
12186.8203125,161
12187.44140625,159
12188.046875,155
12188.65625,156
12189.27734375,159
12189.92578125,166
12190.578125,167
12191.20703125,161
12191.82421875,158
12192.4453125,159
12193.0703125,160
12193.69140625,159
12194.296875,155
12194.89453125,153
12195.49609375,154
12196.109375,157
12196.73828125,161
12197.359375,159
12197.98046875,159
12198.60546875,160
12199.2421875,163
12199.87890625,163
12200.50390625,160
12201.12109375,158
12201.734375,157
12202.3515625,158
12202.95703125,155
12203.5625,155
12204.171875,156
12204.78515625,157
12205.40234375,158
12206.01171875,156
12206.6171875,155
12207.23828125,159
12207.86328125,160
12208.4765625,157
12209.08203125,155
12209.68359375,154
12210.28515625,154
12210.88671875,154
12211.4765625,151
12212.06640625,151
12212.65625,151
12213.24609375,151
12213.84765625,154
12214.453125,155
12215.078125,160
12215.70703125,161
12216.3359375,161
12216.953125,158
12217.56640625,157
12218.1875,159
12218.82421875,163
12219.46875,165
12220.08984375,159
12220.703125,157
12221.3203125,158
12221.9375,158
12222.5390625,154
12223.13671875,153
12223.75390625,158
12224.3828125,161
12225.00390625,159
12225.62109375,158
12226.2578125,163
12226.88671875,161
12227.51171875,160
12228.1171875,155
12228.71484375,153
12229.3046875,151
12229.8984375,152
12230.48046875,149
12231.0625,149
12231.65625,152
12232.265625,156
12232.890625,160
12233.51171875,159
12234.13671875,160
12234.7734375,163
12235.4140625,164
12236.05078125,163
12236.671875,159
12237.296875,160
12237.921875,160
12238.5390625,158
12239.140625,154
12239.734375,152
12240.33984375,155
12240.94921875,156
12241.55859375,156
12242.15625,153
12242.76953125,157
12243.375,155
12243.96484375,151
12244.54296875,148
12245.109375,145
12245.67578125,145
12246.23828125,144
12246.8046875,145
12247.37890625,147
12247.96484375,150
12248.55859375,152
12249.14453125,150
12249.71875,147
12250.2890625,146
12250.8671875,148
12251.4453125,148
12252.0234375,148
12252.59375,146
12253.16015625,145
12253.734375,147
12254.30859375,147
12254.87890625,146
12255.44921875,146
12256.01953125,146
12256.6015625,149
12257.1796875,148
12257.765625,150
12258.359375,152
12258.96875,156
12259.5703125,154
12260.16796875,153
12260.7578125,151
12261.34765625,151
12261.9375,151
12262.52734375,151
12263.1015625,147
12263.67578125,147
12264.24609375,146
12264.81640625,146
12265.390625,147
12265.9609375,146
12266.5234375,144
12267.08203125,143
12267.6328125,141
12268.17578125,139
12268.703125,135
12269.23046875,135
12269.765625,137
12270.3203125,142
12270.90234375,149
12271.48046875,148
12272.05859375,148
12272.63671875,148
12273.2265625,151
12273.82421875,153
12274.40625,149
12274.99609375,151
12275.5859375,151
12276.17578125,151
12276.7578125,149
12277.32421875,145
12277.8828125,143
12278.43359375,141
12278.98046875,140
12279.5390625,143
12280.109375,146
12280.6796875,146
12281.26171875,149
12281.87109375,156
12282.50390625,162
12283.1328125,161
12283.75,158
12284.36328125,157
12284.98046875,158
12285.58984375,156
12286.18359375,152
12286.7734375,151
12287.3671875,152
12287.96875,154
12288.5703125,154
12289.1640625,152
12289.75390625,151
12290.3515625,153
12290.9609375,156
12291.56640625,155
12292.16796875,154
12292.765625,153
12293.3671875,154
12293.9453125,148
12294.515625,146
12295.0859375,146
12295.67578125,151
12296.28515625,156
12296.9296875,165
12297.55078125,159
12298.15234375,154
12298.73828125,150
12299.32421875,150
12299.9140625,151
12300.515625,154
12301.125,156
12301.72265625,153
12302.32421875,154
12302.9375,157
12303.5625,160
12304.18359375,159
12304.78125,153
12305.3828125,154
12305.98828125,155
12306.58984375,154
12307.1875,153
12307.765625,148
12308.34765625,149
12308.92578125,148
12309.5078125,149
12310.08984375,149
12310.6640625,147
12311.2421875,148
12311.8125,146
12312.39453125,149
12312.96484375,146
12313.52734375,144
12314.1015625,147
12314.6796875,148
12315.25390625,147
12315.84375,151
12316.44140625,153
12317.05859375,158
12317.66796875,156
12318.25390625,150
12318.8359375,149
12319.4140625,148
12319.984375,146
12320.55078125,145
12321.109375,143
12321.65625,140
12322.20703125,141
12322.7734375,145
12323.34765625,147
12323.9296875,149
12324.55078125,159
12325.21875,171
12325.9296875,182
12326.65234375,185
12327.3515625,179
12328.01171875,169
12328.640625,161
12329.23828125,153
12329.83203125,152
12330.4296875,153
12331.03125,154
12331.64453125,157
12332.25,155
12332.8671875,158
12333.49609375,161
12334.16015625,170
12334.85546875,178
12335.55078125,178
12336.21875,171
12336.88671875,171
12337.52734375,164
12338.1328125,155
12338.73828125,155
12339.3515625,157
12339.98828125,163
12340.6484375,169
12341.265625,158
12341.86328125,153
12342.44140625,148
12343.01171875,146
12343.58203125,146
12344.17578125,152
12344.77734375,154
12345.35546875,148
12345.92578125,146
12346.49609375,146
12347.05859375,144
12347.609375,141
12348.16796875,143
12348.73046875,144
12349.32421875,152
12349.94921875,160
12350.5859375,163
12351.21484375,161
12351.82421875,156
12352.44140625,158
12353.0625,159
12353.7109375,166
12354.3515625,164
12354.96875,158
12355.59375,160
12356.2421875,166
12356.8984375,168
12357.53515625,163
12358.1484375,157
12358.74609375,153
12359.33203125,150
12359.921875,151
12360.51953125,153
12361.15625,163
12361.79296875,163
12362.40625,157
12363.0,152
12363.59375,152
12364.18359375,151
12364.765625,149
12365.33203125,145
12365.89453125,144
12366.47265625,148
12367.07421875,154
12367.69140625,158
12368.3203125,161
12368.93359375,157
12369.53125,153
12380.578125,157
12381.1796875,154
12381.765625,150
12382.34375,148
12382.9140625,146
